,Unnamed: 0,userId,movieId,rating,movie_idx
102503,102503,715,3623,0.5,3534
102504,102504,715,4886,5.0,4793
102505,102505,715,5218,5.0,5124
102506,102506,715,7153,4.0,7044
102507,102507,715,41571,5.0,10703
290510,290510,1994,296,2.0,295
290511,290511,1994,318,5.0,317
290512,290512,1994,339,3.0,337
290513,290513,1994,344,2.0,342
290514,290514,1994,349,2.0,347
290515,290515,1994,410,2.0,408
290516,290516,1994,434,4.0,432
290517,290517,1994,588,4.0,584
290518,290518,1994,590,1.0,586
290519,290519,1994,592,3.0,588
290520,290520,1994,595,3.0,591
14624,14624,122,637,3.0,632
14625,14625,122,662,3.0,656
14626,14626,122,736,1.0,726
14627,14627,122,737,1.0,727
14628,14628,122,747,2.0,736
14629,14629,122,754,3.0,743
14630,14630,122,762,3.0,751
14631,14631,122,778,5.0,767
14632,14632,122,818,2.0,805
14633,14633,122,849,1.0,836
14634,14634,122,1103,3.0,1083
71007,71007,492,847,3.0,834
71008,71008,492,855,3.0,842
71009,71009,492,986,4.0,970
71010,71010,492,1003,3.0,986
71011,71011,492,1005,2.0,988
71012,71012,492,1006,3.0,989
71013,71013,492,1073,3.0,1054
71014,71014,492,1083,3.0,1063
71015,71015,492,1084,3.0,1064
71016,71016,492,1085,4.0,1065
71017,71017,492,1104,3.0,1084
273113,273113,1874,316,4.0,315
273114,273114,1874,318,5.0,317
273115,273115,1874,339,4.0,337
273116,273116,1874,344,5.0,342
273117,273117,1874,349,4.0,347
273118,273118,1874,380,5.0,378
273119,273119,1874,434,4.0,432
273120,273120,1874,457,4.0,455
273121,273121,1874,590,4.0,586
273122,273122,1874,592,3.0,588
273123,273123,1874,593,4.0,589
119970,119970,804,316,3.0,315
119971,119971,804,318,4.0,317
119972,119972,804,329,3.0,327
119973,119973,804,344,3.0,342
119974,119974,804,380,3.0,378
119975,119975,804,410,5.0,408
119976,119976,804,457,4.0,455
119977,119977,804,588,3.0,584
119978,119978,804,592,4.0,588
119979,119979,804,593,5.0,589
119980,119980,804,595,4.0,591
87907,87907,614,4848,5.0,4755
87908,87908,614,4975,4.5,4882
87909,87909,614,5400,3.5,5306
87910,87910,614,6687,3.5,6580
87911,87911,614,6942,4.5,6833
87912,87912,614,7254,4.5,7145
87913,87913,614,7827,5.0,7507
87914,87914,614,8880,3.5,8200
87915,87915,614,49278,4.5,11511
87916,87916,614,58103,5.0,12516
87917,87917,614,85414,3.0,16936
88536,88536,624,1460,3.0,1425
88537,88537,624,1485,3.0,1447
88538,88538,624,2126,2.5,2044
88539,88539,624,2194,3.0,2112
88540,88540,624,2406,3.5,2323
88541,88541,624,2763,3.0,2679
88542,88542,624,2803,4.0,2719
88543,88543,624,2875,3.0,2791
88544,88544,624,3160,1.5,3075
88545,88545,624,4886,4.0,4793
88546,88546,624,6829,3.5,6722
281284,281284,1933,2183,4.5,2101
281285,281285,1933,2380,4.0,2297
281286,281286,1933,2383,4.5,2300
281287,281287,1933,2405,4.5,2322
281288,281288,1933,2729,5.0,2645
281289,281289,1933,2764,4.0,2680
281290,281290,1933,4023,4.5,3931
281291,281291,1933,4973,5.0,4880
281292,281292,1933,6016,5.0,5920
281293,281293,1933,6535,2.5,6428
281294,281294,1933,34072,3.5,10287
273011,273011,1871,3452,3.5,3365
273012,273012,1871,3534,2.5,3445
273013,273013,1871,4865,2.5,4772
273014,273014,1871,5254,3.0,5160
273015,273015,1871,5618,4.5,5522
273016,273016,1871,8950,4.5,8270
273017,273017,1871,47610,4.0,11304
273018,273018,1871,53322,3.5,11949
273019,273019,1871,68237,2.5,13718
273020,273020,1871,80463,4.5,15901
273021,273021,1871,92259,5.0,18551
259260,259260,1784,3156,4.5,3071
259261,259261,1784,4023,4.0,3931
259262,259262,1784,4228,3.0,4136
259263,259263,1784,4370,4.5,4278
259264,259264,1784,5014,4.5,4921
259265,259265,1784,5377,3.5,5283
259266,259266,1784,5954,3.5,5858
259267,259267,1784,6953,3.5,6844
259268,259268,1784,35836,3.0,10405
259269,259269,1784,53322,4.0,11949
259270,259270,1784,56949,2.5,12401
68897,68897,479,2467,5.0,2384
68898,68898,479,2968,5.0,2884
68899,68899,479,3328,1.5,3243
68900,68900,479,3555,0.5,3466
68901,68901,479,3617,4.0,3528
68902,68902,479,5410,4.5,5316
68903,68903,479,27904,5.0,9619
68904,68904,479,32078,3.0,9889
68905,68905,479,46723,4.5,11190
68906,68906,479,48660,5.0,11442
68907,68907,479,53161,4.5,11940
243490,243490,1682,2353,4.5,2270
243491,243491,1682,2542,3.0,2459
243492,243492,1682,2770,2.0,2686
243493,243493,1682,3052,4.5,2967
243494,243494,1682,3114,4.5,3029
243495,243495,1682,3147,4.5,3062
243496,243496,1682,3793,4.0,3704
243497,243497,1682,3977,2.5,3885
243498,243498,1682,4306,4.5,4214
243499,243499,1682,4886,5.0,4793
243500,243500,1682,5445,4.0,5351
243501,243501,1682,7153,4.5,7044
155816,155816,1042,260,5.0,259
155817,155817,1042,494,3.0,492
155818,155818,1042,608,4.0,604
155819,155819,1042,628,5.0,623
155820,155820,1042,648,4.0,642
155821,155821,1042,671,4.0,664
155822,155822,1042,733,5.0,723
155823,155823,1042,736,4.0,726
155824,155824,1042,780,3.0,769
155825,155825,1042,786,4.0,775
155826,155826,1042,1073,5.0,1054
155827,155827,1042,1210,5.0,1186
154382,154382,1028,329,3.0,327
154383,154383,1028,333,4.0,331
154384,154384,1028,344,3.0,342
154385,154385,1028,349,4.0,347
154386,154386,1028,380,3.0,378
154387,154387,1028,457,5.0,455
154388,154388,1028,480,4.0,478
154389,154389,1028,553,4.0,551
154390,154390,1028,590,5.0,586
154391,154391,1028,593,5.0,589
154392,154392,1028,595,3.0,591
154393,154393,1028,780,5.0,769
159652,159652,1068,300,3.0,299
159653,159653,1068,316,3.0,315
159654,159654,1068,329,3.0,327
159655,159655,1068,339,1.0,337
159656,159656,1068,344,1.0,342
159657,159657,1068,380,5.0,378
159658,159658,1068,434,2.0,432
159659,159659,1068,480,3.0,478
159660,159660,1068,588,1.0,584
159661,159661,1068,590,3.0,586
159662,159662,1068,592,2.0,588
159663,159663,1068,595,1.0,591
250699,250699,1739,318,3.0,317
250700,250700,1739,329,4.0,327
250701,250701,1739,339,3.0,337
250702,250702,1739,344,3.0,342
250703,250703,1739,349,3.0,347
250704,250704,1739,380,3.0,378
250705,250705,1739,410,3.0,408
250706,250706,1739,420,3.0,418
250707,250707,1739,588,3.0,584
250708,250708,1739,590,3.0,586
250709,250709,1739,592,3.0,588
250710,250710,1739,595,3.0,591
279816,279816,1925,356,5.0,354
279817,279817,1925,364,3.0,362
279818,279818,1925,367,4.0,365
279819,279819,1925,420,3.0,418
279820,279820,1925,434,3.0,432
279821,279821,1925,454,4.0,452
279822,279822,1925,457,4.0,455
279823,279823,1925,474,5.0,472
279824,279824,1925,589,3.0,585
279825,279825,1925,590,5.0,586
279826,279826,1925,592,3.0,588
279827,279827,1925,593,5.0,589
92250,92250,638,1221,5.0,1197
92251,92251,638,1233,5.0,1208
92252,92252,638,1242,5.0,1216
92253,92253,638,1288,3.0,1262
92254,92254,638,1291,4.0,1265
92255,92255,638,1387,4.0,1358
92256,92256,638,1610,5.0,1559
92257,92257,638,1953,4.0,1871
92258,92258,638,2028,5.0,1946
92259,92259,638,2707,4.0,2623
92260,92260,638,2944,5.0,2860
92261,92261,638,3654,5.0,3565
248608,248608,1726,648,3.0,642
248609,248609,1726,653,3.0,647
248610,248610,1726,733,3.0,723
248611,248611,1726,736,4.0,726
248612,248612,1726,743,3.0,732
248613,248613,1726,747,3.0,736
248614,248614,1726,762,3.0,751
248615,248615,1726,780,3.0,769
248616,248616,1726,784,3.0,773
248617,248617,1726,786,4.0,775
248618,248618,1726,805,4.0,794
248619,248619,1726,1356,4.0,1328
97508,97508,678,647,3.0,641
97509,97509,678,736,3.0,726
97510,97510,678,765,4.0,754
97511,97511,678,780,4.0,769
97512,97512,678,799,4.0,788
97513,97513,678,802,3.0,791
97514,97514,678,805,3.0,794
97515,97515,678,830,3.0,817
97516,97516,678,848,4.0,835
97517,97517,678,852,3.0,839
97518,97518,678,880,3.0,866
97519,97519,678,992,3.0,976
269408,269408,1851,3451,3.5,3364
269409,269409,1851,3552,2.5,3463
269410,269410,1851,3635,3.5,3546
269411,269411,1851,5380,3.5,5286
269412,269412,1851,5693,3.5,5597
269413,269413,1851,7076,4.0,6967
269414,269414,1851,8784,4.0,8104
269415,269415,1851,57669,4.0,12469
269416,269416,1851,72226,4.0,14471
269417,269417,1851,73344,4.5,14725
269418,269418,1851,81845,3.5,16233
269419,269419,1851,89118,4.0,17768
119114,119114,799,1917,3.0,1835
119115,119115,799,1968,3.5,1886
119116,119116,799,2355,3.0,2272
119117,119117,799,2406,4.0,2323
119118,119118,799,2617,3.5,2534
119119,119119,799,2683,2.5,2599
119120,119120,799,2706,3.5,2622
119121,119121,799,2916,4.0,2832
119122,119122,799,3578,4.0,3489
119123,119123,799,4896,3.5,4803
119124,119124,799,4993,4.0,4900
119125,119125,799,5816,3.0,5720
263268,263268,1817,2366,4.5,2283
263269,263269,1817,2421,3.5,2338
263270,263270,1817,2478,4.0,2395
263271,263271,1817,2616,4.0,2533
263272,263272,1817,2688,4.0,2604
263273,263273,1817,2739,4.5,2655
263274,263274,1817,2858,5.0,2774
263275,263275,1817,3060,5.0,2975
263276,263276,1817,3083,4.5,2998
263277,263277,1817,3354,1.5,3269
263278,263278,1817,3362,4.5,3277
263279,263279,1817,4973,5.0,4880
129515,129515,883,1223,4.0,1199
129516,129516,883,1282,1.5,1256
129517,129517,883,1372,1.5,1343
129518,129518,883,2336,0.5,2253
129519,129519,883,2723,2.5,2639
129520,129520,883,2947,4.0,2863
129521,129521,883,3033,3.0,2948
129522,129522,883,3072,1.0,2987
129523,129523,883,3755,2.5,3666
129524,129524,883,3911,2.0,3820
129525,129525,883,5418,4.5,5324
129526,129526,883,50872,4.0,11671
260584,260584,1804,5816,4.5,5720
260585,260585,1804,5952,5.0,5856
260586,260586,1804,7153,5.0,7044
260587,260587,1804,8977,4.0,8297
260588,260588,1804,26444,5.0,8913
260589,260589,1804,58559,4.5,12582
260590,260590,1804,66354,5.0,13504
260591,260591,1804,69844,3.5,13987
260592,260592,1804,72407,1.0,14517
260593,260593,1804,74727,4.0,14971
260594,260594,1804,79132,5.0,15580
260595,260595,1804,84312,4.0,16719
211013,211013,1446,3404,2.5,3318
211014,211014,1446,3578,3.5,3489
211015,211015,1446,3717,3.0,3628
211016,211016,1446,4673,4.0,4581
211017,211017,1446,6166,1.0,6070
211018,211018,1446,6586,3.0,6479
211019,211019,1446,6615,2.5,6508
211020,211020,1446,7502,4.0,7359
211021,211021,1446,40815,3.0,10658
211022,211022,1446,58559,3.5,12582
211023,211023,1446,81847,4.0,16234
211024,211024,1446,86332,4.0,17078
175698,175698,1188,1411,3.0,1380
175699,175699,1188,2019,2.0,1937
175700,175700,1188,2145,3.5,2063
175701,175701,1188,2366,2.0,2283
175702,175702,1188,2393,3.0,2310
175703,175703,1188,2723,2.0,2639
175704,175704,1188,2944,3.0,2860
175705,175705,1188,4810,4.5,4717
175706,175706,1188,4973,5.0,4880
175707,175707,1188,7303,5.0,7194
175708,175708,1188,7919,3.0,7559
175709,175709,1188,8879,3.0,8199
276261,276261,1897,2294,5.0,2211
276262,276262,1897,2455,4.0,2372
276263,276263,1897,3256,4.0,3171
276264,276264,1897,3639,2.5,3550
276265,276265,1897,3682,3.0,3593
276266,276266,1897,3703,4.0,3614
276267,276267,1897,4327,4.0,4235
276268,276268,1897,4343,2.5,4251
276269,276269,1897,5013,4.0,4920
276270,276270,1897,6947,4.5,6838
276271,276271,1897,69640,4.0,13941
276272,276272,1897,89753,3.5,17903
176643,176643,1193,1320,3.0,1293
176644,176644,1193,1729,3.0,1671
176645,176645,1193,1910,3.0,1828
176646,176646,1193,1912,4.0,1830
176647,176647,1193,2278,3.0,2195
176648,176648,1193,2580,4.0,2497
176649,176649,1193,2692,5.0,2608
176650,176650,1193,2952,4.0,2868
176651,176651,1193,2959,5.0,2875
176652,176652,1193,3160,5.0,3075
176653,176653,1193,3265,5.0,3180
176654,176654,1193,3742,5.0,3653
197568,197568,1345,339,3.0,337
197569,197569,1345,349,4.0,347
197570,197570,1345,356,5.0,354
197571,197571,1345,357,4.0,355
197572,197572,1345,380,4.0,378
197573,197573,1345,434,3.0,432
197574,197574,1345,457,4.0,455
197575,197575,1345,480,3.0,478
197576,197576,1345,588,4.0,584
197577,197577,1345,590,4.0,586
197578,197578,1345,592,3.0,588
197579,197579,1345,593,5.0,589
233961,233961,1610,1266,3.5,1240
233962,233962,1610,1408,4.0,1377
233963,233963,1610,1639,3.0,1584
233964,233964,1610,1673,3.5,1618
233965,233965,1610,1777,4.0,1709
233966,233966,1610,2006,3.5,1924
233967,233967,1610,2321,3.0,2238
233968,233968,1610,2529,4.0,2446
233969,233969,1610,3977,0.5,3885
233970,233970,1610,4995,3.5,4902
233971,233971,1610,6377,4.5,6274
233972,233972,1610,8961,3.0,8281
178384,178384,1202,318,4.0,317
178385,178385,1202,329,3.0,327
178386,178386,1202,339,2.0,337
178387,178387,1202,349,4.0,347
178388,178388,1202,380,1.0,378
178389,178389,1202,434,2.0,432
178390,178390,1202,457,3.0,455
178391,178391,1202,588,4.0,584
178392,178392,1202,590,3.0,586
178393,178393,1202,592,4.0,588
178394,178394,1202,593,3.0,589
178395,178395,1202,595,3.0,591
37440,37440,292,707,3.0,697
37441,37441,292,736,4.0,726
37442,37442,292,780,5.0,769
37443,37443,292,783,5.0,772
37444,37444,292,835,4.0,822
37445,37445,292,981,3.0,965
37446,37446,292,1005,2.0,988
37447,37447,292,1073,3.0,1054
37448,37448,292,1082,4.0,1062
37449,37449,292,1083,3.0,1063
37450,37450,292,1084,3.0,1064
37451,37451,292,1085,3.0,1065
34294,34294,267,1266,5.0,1240
34295,34295,267,1320,3.0,1293
34296,34296,267,1625,4.5,1573
34297,34297,267,1673,3.5,1618
34298,34298,267,2321,4.0,2238
34299,34299,267,3147,5.0,3062
34300,34300,267,3623,3.0,3534
34301,34301,267,4011,5.0,3919
34302,34302,267,4886,4.5,4793
34303,34303,267,40815,2.0,10658
34304,34304,267,44191,4.5,10944
34305,34305,267,45186,1.5,11057
42709,42709,328,317,4.0,316
42710,42710,328,329,5.0,327
42711,42711,328,349,4.0,347
42712,42712,328,380,4.0,378
42713,42713,328,410,4.0,408
42714,42714,328,434,4.0,432
42715,42715,328,457,4.0,455
42716,42716,328,588,3.0,584
42717,42717,328,590,4.0,586
42718,42718,328,592,4.0,588
42719,42719,328,593,5.0,589
42720,42720,328,595,5.0,591
12895,12895,110,2633,3.0,2550
12896,12896,110,2907,3.5,2823
12897,12897,110,3178,5.0,3093
12898,12898,110,5025,3.0,4932
12899,12899,110,5572,4.0,5478
12900,12900,110,8376,0.5,7780
12901,12901,110,8533,5.0,7881
12902,12902,110,35836,4.5,10405
12903,12903,110,46970,5.0,11225
12904,12904,110,46976,4.0,11228
12905,12905,110,52973,5.0,11914
12906,12906,110,56367,4.0,12331
8712,8712,80,1586,5.0,1536
8713,8713,80,2028,5.0,1946
8714,8714,80,2268,4.0,2185
8715,8715,80,2402,5.0,2319
8716,8716,80,2571,5.0,2488
8717,8717,80,2815,5.0,2731
8718,8718,80,3101,4.0,3016
8719,8719,80,3441,5.0,3354
8720,8720,80,3624,3.0,3535
8721,8721,80,3717,5.0,3628
8722,8722,80,3755,4.0,3666
8723,8723,80,3825,5.0,3735
28704,28704,225,1617,5.0,1566
28705,28705,225,1653,2.0,1598
28706,28706,225,1834,3.0,1755
28707,28707,225,1923,3.0,1841
28708,28708,225,2289,4.0,2206
28709,28709,225,2321,2.0,2238
28710,28710,225,2501,3.0,2418
28711,28711,225,2702,5.0,2618
28712,28712,225,2710,4.0,2626
28713,28713,225,2762,3.0,2678
28714,28714,225,2826,5.0,2742
28715,28715,225,2858,5.0,2774
33580,33580,260,316,3.0,315
33581,33581,260,329,5.0,327
33582,33582,260,349,5.0,347
33583,33583,260,356,2.0,354
33584,33584,260,380,2.0,378
33585,33585,260,434,1.0,432
33586,33586,260,454,2.0,452
33587,33587,260,457,4.0,455
33588,33588,260,480,3.0,478
33589,33589,260,589,5.0,585
33590,33590,260,590,2.0,586
33591,33591,260,592,3.0,588
24291,24291,186,1375,4.0,1346
24292,24292,186,1653,4.5,1598
24293,24293,186,1690,4.0,1635
24294,24294,186,1997,4.5,1915
24295,24295,186,2064,4.5,1982
24296,24296,186,2109,3.5,2027
24297,24297,186,2908,4.0,2824
24298,24298,186,3033,3.5,2948
24299,24299,186,3671,4.5,3582
24300,24300,186,4085,4.0,3993
24301,24301,186,7158,4.0,7049
24302,24302,186,7361,4.0,7252
149565,149565,991,2581,3.0,2498
149566,149566,991,2739,0.5,2655
149567,149567,991,2803,3.5,2719
149568,149568,991,3087,3.5,3002
149569,149569,991,3179,4.0,3094
149570,149570,991,3420,4.0,3333
149571,149571,991,3469,4.0,3382
149572,149572,991,4025,0.5,3933
149573,149573,991,4040,3.5,3948
149574,149574,991,5309,1.5,5215
149575,149575,991,34338,4.0,10333
149576,149576,991,58559,5.0,12582
193288,193288,1318,5009,3.5,4916
193289,193289,1318,5618,5.0,5522
193290,193290,1318,5690,5.0,5594
193291,193291,1318,5693,3.5,5597
193292,193292,1318,6016,5.0,5920
193293,193293,1318,7162,2.5,7053
193294,193294,1318,7361,3.0,7252
193295,193295,1318,88129,5.0,17535
193296,193296,1318,99114,5.0,20126
193297,193297,1318,104841,5.0,21626
193298,193298,1318,106782,5.0,22157
193299,193299,1318,106920,5.0,22192
215299,215299,1492,1610,3.5,1559
215300,215300,1492,1917,5.0,1835
215301,215301,1492,1961,1.5,1879
215302,215302,1492,2115,2.5,2033
215303,215303,1492,2987,5.0,2903
215304,215304,1492,4306,4.0,4214
215305,215305,1492,4993,0.5,4900
215306,215306,1492,8977,0.5,8297
215307,215307,1492,8978,5.0,8298
215308,215308,1492,8984,4.5,8304
215309,215309,1492,30850,4.0,9659
215310,215310,1492,31221,4.5,9728
199481,199481,1365,2161,1.5,2079
199482,199482,1365,2278,3.0,2195
199483,199483,1365,2294,2.5,2211
199484,199484,1365,2393,2.5,2310
199485,199485,1365,2539,3.0,2456
199486,199486,1365,2723,2.5,2639
199487,199487,1365,2746,3.5,2662
199488,199488,1365,2871,2.0,2787
199489,199489,1365,3039,4.0,2954
199490,199490,1365,3255,0.5,3170
199491,199491,1365,3256,4.0,3171
199492,199492,1365,3702,2.0,3613
221406,221406,1526,7153,2.5,7044
221407,221407,1526,46578,4.5,11176
221408,221408,1526,58559,2.5,12582
221409,221409,1526,78499,5.0,15448
221410,221410,1526,79132,0.5,15580
221411,221411,1526,104374,3.0,21499
221412,221412,1526,106100,4.0,21978
221413,221413,1526,106642,3.0,22123
221414,221414,1526,106920,3.0,22192
221415,221415,1526,109374,1.5,22831
221416,221416,1526,112556,3.0,23573
221417,221417,1526,112852,4.5,23641
198596,198596,1353,1215,2.5,1191
198597,198597,1353,1376,2.0,1347
198598,198598,1353,1377,1.5,1348
198599,198599,1353,1722,2.5,1664
198600,198600,1353,1909,4.5,1827
198601,198601,1353,2001,1.0,1919
198602,198602,1353,2100,1.5,2018
198603,198603,1353,2657,4.0,2573
198604,198604,1353,2671,0.5,2587
198605,198605,1353,6874,5.0,6767
198606,198606,1353,7438,5.0,7315
198607,198607,1353,27751,4.0,9525
75392,75392,541,350,4.0,348
75393,75393,541,356,4.0,354
75394,75394,541,357,4.0,355
75395,75395,541,368,4.0,366
75396,75396,541,432,3.0,430
75397,75397,541,454,3.0,452
75398,75398,541,457,4.0,455
75399,75399,541,468,3.0,466
75400,75400,541,480,3.0,478
75401,75401,541,500,3.0,498
75402,75402,541,527,5.0,525
75403,75403,541,539,3.0,537
35385,35385,275,1150,4.0,1129
35386,35386,275,1172,2.0,1151
35387,35387,275,1175,3.0,1154
35388,35388,275,1185,3.0,1163
35389,35389,275,1206,3.0,1182
35390,35390,275,1211,4.0,1187
35391,35391,275,1249,4.0,1223
35392,35392,275,1251,3.0,1225
35393,35393,275,1264,4.0,1238
35394,35394,275,1300,4.0,1273
35395,35395,275,1357,3.0,1329
35396,35396,275,2019,4.0,1937
192946,192946,1313,2908,4.5,2824
192947,192947,1313,3826,3.0,3736
192948,192948,1313,3861,3.5,3770
192949,192949,1313,4639,2.0,4547
192950,192950,1313,5505,1.5,5411
192951,192951,1313,8981,3.0,8301
192952,192952,1313,70286,4.0,14060
192953,192953,1313,71838,3.5,14394
192954,192954,1313,72011,2.5,14427
192955,192955,1313,72919,2.0,14622
192956,192956,1313,74450,3.5,14914
192957,192957,1313,74789,3.0,14985
129344,129344,879,1220,5.0,1196
129345,129345,879,1225,4.0,1201
129346,129346,879,1246,4.0,1220
129347,129347,879,1374,2.5,1345
129348,129348,879,1610,3.5,1559
129349,129349,879,2671,3.0,2587
129350,129350,879,3996,3.0,3904
129351,129351,879,4306,3.0,4214
129352,129352,879,5299,3.0,5205
129353,129353,879,5745,3.0,5649
129354,129354,879,5952,3.0,5856
129355,129355,879,7579,4.0,7383
143104,143104,965,328,3.0,326
143105,143105,965,329,4.0,327
143106,143106,965,344,4.0,342
143107,143107,965,349,4.0,347
143108,143108,965,380,3.0,378
143109,143109,965,426,4.0,424
143110,143110,965,588,5.0,584
143111,143111,965,590,5.0,586
143112,143112,965,592,3.0,588
143113,143113,965,593,5.0,589
143114,143114,965,595,4.0,591
143115,143115,965,608,4.0,604
209491,209491,1433,2991,4.0,2907
209492,209492,1433,3354,4.5,3269
209493,209493,1433,3798,4.0,3709
209494,209494,1433,60684,1.0,12913
209495,209495,1433,63853,5.0,13225
209496,209496,1433,67197,4.0,13598
209497,209497,1433,67923,3.0,13677
209498,209498,1433,68159,4.5,13702
209499,209499,1433,68319,4.5,13731
209500,209500,1433,68358,5.0,13738
209501,209501,1433,68554,4.0,13767
209502,209502,1433,68791,5.0,13790
55751,55751,402,3354,3.0,3269
55752,55752,402,3555,2.0,3466
55753,55753,402,3697,2.0,3608
55754,55754,402,3698,2.5,3609
55755,55755,402,3984,3.5,3892
55756,55756,402,5903,4.0,5807
55757,55757,402,6874,5.0,6767
55758,55758,402,7438,4.5,7315
55759,55759,402,7502,4.5,7359
55760,55760,402,51255,5.0,11720
55761,55761,402,52281,3.0,11827
55762,55762,402,68358,4.0,13738
160271,160271,1076,1252,2.5,1226
160272,160272,1076,1320,4.0,1293
160273,160273,1076,1372,2.0,1343
160274,160274,1076,1552,2.0,1504
160275,160275,1076,1673,4.0,1618
160276,160276,1076,1674,1.0,1619
160277,160277,1076,1732,2.5,1674
160278,160278,1076,3101,3.5,3016
160279,160279,1076,3418,4.0,3331
160280,160280,1076,3977,2.0,3885
160281,160281,1076,4886,3.5,4793
160282,160282,1076,5445,3.0,5351
164271,164271,1111,339,3.0,337
164272,164272,1111,344,3.0,342
164273,164273,1111,349,3.0,347
164274,164274,1111,380,4.0,378
164275,164275,1111,410,2.0,408
164276,164276,1111,442,4.0,440
164277,164277,1111,457,4.0,455
164278,164278,1111,588,3.0,584
164279,164279,1111,590,3.0,586
164280,164280,1111,592,3.0,588
164281,164281,1111,593,4.0,589
164282,164282,1111,595,3.0,591
39923,39923,304,2081,2.0,1999
39924,39924,304,2100,3.0,2018
39925,39925,304,2302,5.0,2219
39926,39926,304,2617,1.0,2534
39927,39927,304,2763,3.0,2679
39928,39928,304,2918,2.0,2834
39929,39929,304,3176,4.0,3091
39930,39930,304,3471,3.0,3384
39931,39931,304,3578,4.0,3489
39932,39932,304,4022,4.0,3930
39933,39933,304,4027,5.0,3935
39934,39934,304,4710,5.0,4618
187189,187189,1272,1805,2.0,1731
187190,187190,1272,2137,3.5,2055
187191,187191,1272,2420,1.0,2337
187192,187192,1272,2485,3.0,2402
187193,187193,1272,2616,3.0,2533
187194,187194,1272,3354,2.0,3269
187195,187195,1272,3916,2.0,3825
187196,187196,1272,4993,5.0,4900
187197,187197,1272,5952,5.0,5856
187198,187198,1272,6539,4.5,6432
187199,187199,1272,7153,5.0,7044
187200,187200,1272,72998,5.0,14640
189750,189750,1292,2826,3.0,2742
189751,189751,1292,2951,3.5,2867
189752,189752,1292,2959,5.0,2875
189753,189753,1292,3020,5.0,2936
189754,189754,1292,3510,3.5,3422
189755,189755,1292,3552,3.0,3463
189756,189756,1292,4361,4.0,4269
189757,189757,1292,5481,4.0,5387
189758,189758,1292,6016,4.0,5920
189759,189759,1292,60069,2.5,12803
189760,189760,1292,75813,5.0,15039
189761,189761,1292,79132,5.0,15580
39673,39673,299,1500,5.0,1459
39674,39674,299,1641,5.0,1586
39675,39675,299,1961,3.0,1879
39676,39676,299,1967,2.0,1885
39677,39677,299,2115,3.0,2033
39678,39678,299,2396,4.0,2313
39679,39679,299,2405,2.0,2322
39680,39680,299,2406,4.0,2323
39681,39681,299,2470,2.0,2387
39682,39682,299,2699,3.0,2615
39683,39683,299,2968,3.0,2884
39684,39684,299,2987,3.0,2903
198620,198620,1354,3098,3.5,3013
198621,198621,1354,3450,4.0,3363
198622,198622,1354,3791,4.0,3702
198623,198623,1354,4002,4.0,3910
198624,198624,1354,5528,2.5,5434
198625,198625,1354,52241,4.0,11822
198626,198626,1354,54190,4.5,12046
198627,198627,1354,55052,3.5,12153
198628,198628,1354,55820,2.5,12273
198629,198629,1354,56174,3.0,12318
198630,198630,1354,56367,5.0,12331
198631,198631,1354,56782,2.5,12381
204218,204218,1407,4386,3.0,4294
204219,204219,1407,4765,5.0,4672
204220,204220,1407,4878,4.5,4785
204221,204221,1407,5481,3.5,5387
204222,204222,1407,7361,4.0,7252
204223,204223,1407,7460,3.0,7337
204224,204224,1407,33171,4.5,10124
204225,204225,1407,48342,4.0,11405
204226,204226,1407,58559,3.0,12582
204227,204227,1407,66097,3.0,13468
204228,204228,1407,70597,3.5,14115
204229,204229,1407,79702,4.5,15714
151477,151477,1004,329,3.0,327
151478,151478,1004,339,4.0,337
151479,151479,1004,344,3.0,342
151480,151480,1004,349,4.0,347
151481,151481,1004,380,3.0,378
151482,151482,1004,434,4.0,432
151483,151483,1004,457,2.0,455
151484,151484,1004,588,3.0,584
151485,151485,1004,590,3.0,586
151486,151486,1004,592,5.0,588
151487,151487,1004,593,5.0,589
151488,151488,1004,595,2.0,591
125474,125474,849,140,1.0,140
125475,125475,849,141,3.0,141
125476,125476,849,608,4.0,604
125477,125477,849,637,4.0,632
125478,125478,849,648,3.0,642
125479,125479,849,653,3.0,647
125480,125480,849,661,5.0,655
125481,125481,849,736,1.0,726
125482,125482,849,778,5.0,767
125483,125483,849,780,1.0,769
125484,125484,849,784,4.0,773
125485,125485,849,1073,5.0,1054
42666,42666,326,329,4.0,327
42667,42667,326,339,4.0,337
42668,42668,326,344,5.0,342
42669,42669,326,356,4.0,354
42670,42670,326,380,3.0,378
42671,42671,326,410,3.0,408
42672,42672,326,434,3.0,432
42673,42673,326,480,4.0,478
42674,42674,326,588,3.0,584
42675,42675,326,590,3.0,586
42676,42676,326,592,3.0,588
42677,42677,326,593,2.0,589
123102,123102,829,2126,3.0,2044
123103,123103,829,2338,3.0,2255
123104,123104,829,2353,4.0,2270
123105,123105,829,2409,4.0,2326
123106,123106,829,2571,4.0,2488
123107,123107,829,2762,4.0,2678
123108,123108,829,2916,4.0,2832
123109,123109,829,3578,5.0,3489
123110,123110,829,3646,3.0,3557
123111,123111,829,3751,3.0,3662
123112,123112,829,3882,4.0,3791
123113,123113,829,4022,3.0,3930
290315,290315,1990,2706,2.0,2622
290316,290316,1990,2710,3.0,2626
290317,290317,1990,2712,4.0,2628
290318,290318,1990,2718,1.0,2634
290319,290319,1990,2858,5.0,2774
290320,290320,1990,2861,1.0,2777
